Date,"Aterno tre ponti - Idrometro - Val (m)","Aterno a L'Aquila - Idrometro - Val (m)","L'Aquila S. Elia - Termometro aria - Val (°C)","L'Aquila S. Elia - Pluviometro - Val (mm)","Pizzoli - Termometro aria - Val (°C)","Pizzoli - Pluviometro - Val (mm)"
"2023-06-30 02:45",0.39,0.16,14.4,0.0,12.2,0.0
"2023-06-30 03:00",0.39,0.16,14.0,0.0,12.1,0.0
"2023-06-30 03:15",0.39,0.16,13.7,0.0,11.9,0.0
"2023-06-30 03:30",0.39,0.16,13.4,0.0,11.7,0.0
"2023-06-30 03:45",0.39,0.16,13.4,0.0,11.8,0.0
"2023-06-30 04:00",0.39,0.16,13.1,0.0,11.8,0.0
"2023-06-30 04:15",0.40,0.16,13.4,0.0,11.7,0.0
"2023-06-30 04:30",0.39,0.16,13.1,0.0,11.5,0.0
"2023-06-30 04:45",0.39,0.16,12.9,0.0,11.5,0.0
"2023-06-30 05:00",0.40,0.16,13.0,0.0,11.7,0.0
"2023-06-30 05:15",0.39,0.17,13.0,0.0,11.9,0.0
"2023-06-30 05:30",0.39,0.17,13.4,0.0,12.0,0.0
"2023-06-30 05:45",0.39,0.18,14.3,0.0,12.1,0.0
"2023-06-30 06:00",0.40,0.17,15.2,0.0,12.4,0.0
"2023-06-30 06:15",0.39,0.17,16.4,0.0,13.4,0.0
"2023-06-30 06:30",0.40,0.18,17.3,0.0,14.5,0.0
"2023-06-30 06:45",0.39,0.18,18.1,0.0,15.7,0.0
"2023-06-30 07:00",0.40,0.18,18.7,0.0,16.5,0.0
"2023-06-30 07:15",0.40,0.18,19.5,0.0,17.1,0.0
"2023-06-30 07:30",0.41,0.18,19.9,0.0,17.9,0.0
"2023-06-30 07:45",0.40,0.19,20.7,0.0,19.2,0.0
"2023-06-30 08:00",0.40,0.18,20.7,0.0,20.6,0.0
"2023-06-30 08:15",0.39,0.18,22.0,0.0,21.5,0.0
"2023-06-30 08:30",0.38,0.19,22.5,0.0,22.2,0.0
"2023-06-30 08:45",0.38,0.18,23.0,0.0,22.9,0.0
"2023-06-30 09:00",0.39,0.18,23.6,0.0,24.2,0.0
"2023-06-30 09:15",0.39,0.19,24.2,0.0,23.7,0.0
"2023-06-30 09:30",0.39,0.19,24.7,0.0,25.3,0.0
"2023-06-30 09:45",0.38,0.18,24.8,0.0,26.6,0.0
"2023-06-30 10:00",0.38,0.18,25.6,0.0,27.0,0.0
"2023-06-30 10:15",0.38,0.18,25.9,0.0,27.7,0.0
"2023-06-30 10:30",0.38,0.18,26.6,0.0,27.8,0.0
"2023-06-30 10:45",0.38,0.16,27.0,0.0,27.9,0.0
"2023-06-30 11:00",0.39,0.18,27.1,0.0,29.4,0.0
"2023-06-30 11:15",0.39,0.18,27.3,0.0,30.0,0.0
"2023-06-30 11:30",0.38,0.17,27.8,0.0,28.7,0.0
"2023-06-30 11:45",0.37,0.17,27.7,0.0,28.2,0.0
"2023-06-30 12:00",0.37,0.17,28.2,0.0,27.9,0.0
"2023-06-30 12:15",0.38,0.18,28.8,0.0,29.7,0.0
"2023-06-30 12:30",0.38,0.17,28.7,0.0,28.6,0.0
"2023-06-30 12:45",0.37,0.17,28.2,0.0,28.0,0.0
"2023-06-30 13:00",0.37,0.16,28.4,0.0,27.1,0.0
"2023-06-30 13:15",0.37,0.16,28.6,0.0,27.2,0.0
"2023-06-30 13:30",0.37,0.18,28.5,0.0,27.4,0.0
"2023-06-30 13:45",0.37,0.18,28.7,0.0,27.6,0.0
"2023-06-30 14:00",0.38,0.17,28.4,0.0,27.7,0.0
"2023-06-30 14:15",0.38,0.17,28.4,0.0,28.0,0.0
"2023-06-30 14:30",0.37,0.17,27.6,0.0,26.8,0.0
"2023-06-30 14:45",0.38,0.16,25.7,0.0,24.3,0.4
"2023-06-30 15:00",0.37,0.16,25.2,0.0,19.3,6.0
"2023-06-30 15:15",0.37,0.16,23.1,0.2,19.3,0.0
"2023-06-30 15:30",0.38,0.20,21.6,0.2,19.3,0.0
"2023-06-30 15:45",0.37,0.24,20.2,1.6,19.9,0.8
"2023-06-30 16:00",0.37,0.53,19.8,0.2,21.5,0.0
"2023-06-30 16:15",0.38,0.73,20.5,0.0,22.4,0.0
"2023-06-30 16:30",0.38,0.90,19.8,0.2,23.0,0.2
"2023-06-30 16:45",0.37,1.03,19.7,1.0,23.9,0.0
"2023-06-30 17:00",0.38,0.99,19.3,3.2,23.7,0.0
"2023-06-30 17:15",0.38,1.08,19.5,3.6,23.4,0.0
"2023-06-30 17:30",0.38,0.92,20.0,0.0,22.9,0.0
"2023-06-30 17:45",0.37,0.87,20.8,0.0,23.0,0.0
"2023-06-30 18:00",0.37,0.78,21.0,0.0,22.7,0.0
"2023-06-30 18:15",0.38,0.69,20.9,0.0,22.2,0.0
"2023-06-30 18:30",0.37,0.61,20.5,0.0,22.0,0.0
"2023-06-30 18:45",0.38,0.53,20.3,0.4,21.6,0.0
"2023-06-30 19:00",0.38,0.47,20.3,0.0,20.9,0.0
"2023-06-30 19:15",0.38,0.43,20.2,0.0,20.3,0.0
"2023-06-30 19:30",0.38,0.41,19.9,0.0,19.6,0.0
"2023-06-30 19:45",0.38,0.38,19.6,0.0,18.9,0.0
"2023-06-30 20:00",0.38,0.35,19.3,0.0,18.6,0.0
"2023-06-30 20:15",0.39,0.32,19.0,0.0,18.4,0.0
"2023-06-30 20:30",0.40,0.30,19.1,0.0,18.1,0.0
"2023-06-30 20:45",0.40,0.29,18.9,0.0,17.9,0.0
"2023-06-30 21:00",0.38,0.27,18.7,0.0,17.6,0.0
"2023-06-30 21:15",0.39,0.26,18.5,0.0,17.6,0.0
"2023-06-30 21:30",0.40,0.26,18.6,0.0,17.8,0.0
"2023-06-30 21:45",0.39,0.25,18.3,0.0,18.0,0.0
"2023-06-30 22:00",0.40,0.24,18.1,0.0,17.8,0.0
"2023-06-30 22:15",0.40,0.24,18.0,0.0,17.7,0.0
"2023-06-30 22:30",0.40,0.24,17.8,0.0,18.0,0.0
"2023-06-30 22:45",0.39,0.23,18.0,0.0,18.5,0.0
"2023-06-30 23:00",0.39,0.23,18.0,0.0,18.4,0.0
"2023-06-30 23:15",0.39,0.22,17.9,0.0,18.3,0.0
"2023-06-30 23:30",0.41,0.22,18.0,0.0,18.1,0.0
"2023-06-30 23:45",0.40,0.22,17.7,0.0,18.0,0.0
"2023-07-01 00:00",0.42,0.21,17.7,0.0,18.0,0.0
"2023-07-01 00:15",0.40,0.21,17.8,0.0,17.9,0.0
"2023-07-01 00:30",0.42,0.21,17.7,0.0,17.7,0.0
"2023-07-01 00:45",0.42,0.21,17.4,0.0,17.7,0.0
"2023-07-01 01:00",0.42,0.21,17.2,0.0,17.6,0.0
"2023-07-01 01:15",0.43,0.21,17.2,0.0,17.4,0.0
"2023-07-01 01:30",0.40,0.20,17.2,0.0,17.3,0.0
"2023-07-01 01:45",0.42,0.21,16.8,0.0,17.3,0.0
"2023-07-01 02:00",0.42,0.20,16.6,0.0,17.3,0.0
"2023-07-01 02:15",0.43,0.20,16.7,0.0,16.7,0.0
"2023-07-01 02:30",0.44,0.20,16.6,0.0,16.8,0.0
"2023-07-01 02:45",0.43,0.19,16.3,0.0,17.3,0.0
"2023-07-01 03:00",0.44,0.20,16.2,0.0,16.8,0.0
"2023-07-01 03:15",0.42,0.20,16.1,0.0,16.4,0.0
"2023-07-01 03:30",0.43,0.19,16.0,0.0,16.0,0.0
"2023-07-01 03:45",0.42,0.19,16.3,0.0,15.8,0.0
"2023-07-01 04:00",0.41,0.19,16.0,0.0,15.5,0.0
"2023-07-01 04:15",0.43,0.19,15.9,0.0,15.1,0.0
"2023-07-01 04:30",0.42,0.19,15.8,0.0,15.1,0.0
"2023-07-01 04:45",0.42,0.18,15.5,0.0,15.3,0.0
"2023-07-01 05:00",0.42,0.19,15.4,0.0,15.5,0.0
"2023-07-01 05:15",0.41,0.19,15.4,0.0,15.5,0.0
"2023-07-01 05:30",0.43,0.19,15.2,0.0,15.6,0.0
"2023-07-01 05:45",0.43,0.19,15.2,0.0,15.5,0.0
"2023-07-01 06:00",0.43,0.19,15.3,0.0,15.3,0.0
"2023-07-01 06:15",0.43,0.19,15.5,0.2,15.6,0.0
"2023-07-01 06:30",0.43,0.19,16.0,0.0,16.1,0.0
"2023-07-01 06:45",0.39,0.20,16.2,0.0,16.8,0.0
"2023-07-01 07:00",0.40,0.19,16.4,0.0,18.1,0.0
"2023-07-01 07:15",0.39,0.20,17.3,0.0,19.1,0.0
"2023-07-01 07:30",0.39,0.19,18.0,0.0,19.1,0.0
"2023-07-01 07:45",0.39,0.20,19.3,0.0,18.9,0.0
"2023-07-01 08:00",0.40,0.19,19.8,0.0,18.7,0.0
"2023-07-01 08:15",0.41,0.19,19.9,0.0,18.8,0.0
"2023-07-01 08:30",0.39,0.19,20.2,0.0,18.9,0.0
"2023-07-01 08:45",0.39,0.20,20.1,0.0,19.3,0.0
"2023-07-01 09:00",0.39,0.19,20.6,0.0,20.0,0.0
"2023-07-01 09:15",0.39,0.19,21.1,0.0,20.5,0.0
"2023-07-01 09:30",0.39,0.20,21.3,0.0,20.7,0.0
"2023-07-01 09:45",0.41,0.20,21.6,0.0,20.9,0.0
"2023-07-01 10:00",0.40,0.19,21.8,0.0,22.0,0.0
"2023-07-01 10:15",0.39,0.19,23.0,0.0,22.4,0.0
"2023-07-01 10:30",0.38,0.19,23.3,0.0,21.7,0.0
"2023-07-01 10:45",0.39,0.19,23.3,0.0,21.0,0.0
"2023-07-01 11:00",0.39,0.19,23.0,0.0,19.5,0.0
"2023-07-01 11:15",0.39,0.19,23.3,0.0,17.6,1.8
"2023-07-01 11:30",0.38,0.20,22.3,0.0,17.2,0.2
"2023-07-01 11:45",0.38,0.20,21.4,0.0,17.6,0.0
"2023-07-01 12:00",0.39,0.19,21.3,0.0,18.3,0.0
"2023-07-01 12:15",0.39,0.20,21.3,0.0,19.1,0.0
"2023-07-01 12:30",0.38,0.20,21.1,0.0,19.9,0.0
"2023-07-01 12:45",0.39,0.20,21.3,0.0,20.9,0.0
"2023-07-01 13:00",0.39,0.20,22.2,0.0,21.7,0.0
"2023-07-01 13:15",0.39,0.19,23.0,0.0,23.1,0.0
"2023-07-01 13:30",0.38,0.19,23.2,0.0,23.2,0.0
"2023-07-01 13:45",0.38,0.19,23.2,0.0,23.0,0.0
"2023-07-01 14:00",0.39,0.18,23.4,0.0,23.8,0.0
"2023-07-01 14:15",0.38,0.19,24.3,0.0,24.9,0.0
"2023-07-01 14:30",0.38,0.18,24.4,0.0,24.8,0.0
"2023-07-01 14:45",0.38,0.19,25.1,0.0,23.8,0.0
"2023-07-01 15:00",0.38,0.19,24.3,0.0,23.3,0.0
"2023-07-01 15:15",0.39,0.19,25.0,0.0,21.8,0.0
"2023-07-01 15:30",0.38,0.19,24.6,0.0,21.4,0.0
"2023-07-01 15:45",0.38,0.19,23.9,0.0,20.9,0.0
"2023-07-01 16:00",0.38,0.19,23.8,0.0,21.1,0.0
"2023-07-01 16:15",0.38,0.18,23.4,0.0,21.7,0.0
"2023-07-01 16:30",0.38,0.20,22.9,0.0,21.7,0.0
"2023-07-01 16:45",0.38,0.20,22.7,0.0,21.2,0.0
"2023-07-01 17:00",0.38,0.20,22.7,0.0,21.2,0.0
"2023-07-01 17:15",0.38,0.19,23.3,0.0,21.3,0.0
"2023-07-01 17:30",0.38,0.19,22.7,0.0,21.1,0.0
"2023-07-01 17:45",0.38,0.18,22.2,0.0,20.5,0.0
"2023-07-01 18:00",0.38,0.18,21.6,0.0,20.0,0.0
"2023-07-01 18:15",0.38,0.18,21.2,0.0,19.8,0.0
"2023-07-01 18:30",0.39,0.19,20.9,0.0,19.7,0.0
"2023-07-01 18:45",0.38,0.18,20.7,0.0,19.2,0.0
"2023-07-01 19:00",0.40,0.18,20.5,0.0,18.8,0.0
"2023-07-01 19:15",0.41,0.18,20.4,0.0,18.5,0.0
"2023-07-01 19:30",0.38,0.18,20.2,0.0,18.3,0.0
"2023-07-01 19:45",0.38,0.18,20.0,0.0,18.1,0.0
"2023-07-01 20:00",0.38,0.19,19.6,0.0,17.4,0.0
"2023-07-01 20:15",0.38,0.18,19.4,0.0,16.7,0.0
"2023-07-01 20:30",0.38,0.18,19.2,0.0,16.6,0.0
"2023-07-01 20:45",0.38,0.19,19.2,0.0,16.6,0.0
"2023-07-01 21:00",0.39,0.18,18.9,0.0,16.7,0.0
"2023-07-01 21:15",0.39,0.18,18.6,0.0,16.5,0.0
"2023-07-01 21:30",0.38,0.18,18.1,0.0,16.2,0.0
"2023-07-01 21:45",0.39,0.18,18.0,0.0,16.0,0.0
"2023-07-01 22:00",0.39,0.18,18.0,0.0,16.0,0.0
"2023-07-01 22:15",0.39,0.18,18.7,0.0,16.0,0.0
"2023-07-01 22:30",0.39,0.18,19.1,0.0,15.9,0.0
"2023-07-01 22:45",0.39,0.18,19.1,0.0,15.8,0.0
"2023-07-01 23:00",0.38,0.18,19.1,0.0,15.8,0.0
"2023-07-01 23:15",0.39,0.18,19.1,0.0,15.7,0.0
"2023-07-01 23:30",0.39,0.18,19.0,0.0,15.5,0.0
"2023-07-01 23:45",0.39,0.18,18.6,0.0,15.0,0.0
"2023-07-02 00:00",0.39,0.18,18.5,0.0,14.5,0.0
"2023-07-02 00:15",0.39,0.17,18.3,0.0,14.2,0.0
"2023-07-02 00:30",0.39,0.18,18.2,0.0,14.2,0.0
"2023-07-02 00:45",0.39,0.17,17.9,0.0,14.6,0.0
"2023-07-02 01:00",0.38,0.18,17.3,0.0,14.8,0.0
"2023-07-02 01:15",0.39,0.18,16.2,0.0,14.4,0.0
"2023-07-02 01:30",0.39,0.18,15.9,0.0,14.0,0.0
"2023-07-02 01:45",0.39,0.18,15.6,0.0,13.7,0.0
"2023-07-02 02:00",0.39,0.18,15.5,0.0,13.7,0.0
"2023-07-02 02:15",0.39,0.18,15.4,0.0,13.7,0.0
"2023-07-02 02:30",0.39,0.18,15.1,0.0,13.4,0.0
"2023-07-02 02:45",0.39,0.18,14.8,0.0,13.2,0.0
"2023-07-02 03:00",0.39,0.17,14.4,0.0,13.1,0.0
"2023-07-02 03:15",0.39,0.18,14.2,0.0,12.9,0.0
"2023-07-02 03:30",0.39,0.17,14.0,0.0,12.8,0.0
"2023-07-02 03:45",0.39,0.17,14.0,0.0,12.6,0.0
"2023-07-02 04:00",0.40,0.17,14.0,0.0,12.6,0.0
"2023-07-02 04:15",0.39,0.17,14.3,0.0,12.7,0.0
"2023-07-02 04:30",0.39,0.17,14.1,0.0,12.7,0.0
"2023-07-02 04:45",0.39,0.18,14.0,0.0,12.9,0.0
"2023-07-02 05:00",0.39,0.18,13.8,0.0,12.8,0.0
"2023-07-02 05:15",0.39,0.18,13.7,0.0,12.8,0.0
"2023-07-02 05:30",0.39,0.18,14.1,0.0,13.0,0.0
"2023-07-02 05:45",0.39,0.18,14.4,0.0,13.1,0.0
"2023-07-02 06:00",0.39,0.18,14.9,0.0,13.2,0.0
"2023-07-02 06:15",0.39,0.18,15.5,0.0,13.9,0.0
"2023-07-02 06:30",0.39,0.18,16.9,0.0,14.7,0.0
"2023-07-02 06:45",0.39,0.18,17.7,0.0,15.4,0.0
"2023-07-02 07:00",0.39,0.18,18.4,0.0,16.4,0.0
"2023-07-02 07:15",0.39,0.18,19.3,0.0,17.1,0.0
"2023-07-02 07:30",0.40,0.19,19.9,0.0,18.1,0.0
"2023-07-02 07:45",0.40,0.19,20.3,0.0,19.2,0.0
"2023-07-02 08:00",0.39,0.18,20.5,0.0,20.1,0.0
"2023-07-02 08:15",0.39,0.18,21.3,0.0,20.8,0.0
"2023-07-02 08:30",0.38,0.19,21.6,0.0,21.6,0.0
"2023-07-02 08:45",0.38,0.19,22.0,0.0,22.6,0.0
"2023-07-02 09:00",0.40,0.19,22.7,0.0,23.4,0.0
"2023-07-02 09:15",0.42,0.19,23.2,0.0,23.8,0.0
"2023-07-02 09:30",0.38,0.20,23.4,0.0,24.1,0.0
"2023-07-02 09:45",0.38,0.19,24.5,0.0,24.6,0.0
"2023-07-02 10:00",0.38,0.19,24.4,0.0,25.6,0.0
"2023-07-02 10:15",0.38,0.18,25.4,0.0,26.7,0.0
"2023-07-02 10:30",0.38,0.18,25.6,0.0,25.3,0.0
"2023-07-02 10:45",0.38,0.19,25.7,0.0,25.9,0.0
"2023-07-02 11:00",0.40,0.17,26.6,0.0,26.6,0.0
"2023-07-02 11:15",0.38,0.18,27.3,0.0,28.2,0.0
"2023-07-02 11:30",0.38,0.17,27.7,0.0,27.5,0.0
"2023-07-02 11:45",0.39,0.19,27.8,0.0,28.3,0.0
"2023-07-02 12:00",0.38,0.18,27.8,0.0,27.4,0.0
"2023-07-02 12:15",0.38,0.17,28.0,0.0,26.7,0.0
"2023-07-02 12:30",0.37,0.19,29.2,0.0,27.4,0.0
"2023-07-02 12:45",0.38,0.17,26.8,0.0,27.8,0.0
"2023-07-02 13:00",0.36,0.17,28.1,0.0,27.0,0.0
"2023-07-02 13:15",0.37,0.18,28.8,0.0,28.0,0.0
"2023-07-02 13:30",0.38,0.16,28.4,0.0,27.9,0.0
"2023-07-02 13:45",0.37,0.17,28.2,0.0,26.9,0.0
"2023-07-02 14:00",0.38,0.18,28.3,0.0,26.3,0.0
"2023-07-02 14:15",0.38,0.18,28.9,0.0,26.0,0.0
"2023-07-02 14:30",0.40,0.17,28.4,0.0,28.6,0.0
"2023-07-02 14:45",0.39,0.18,28.5,0.0,28.5,0.0
"2023-07-02 15:00",0.39,0.19,29.2,0.0,27.5,0.0
"2023-07-02 15:15",0.37,0.18,29.0,0.0,27.0,0.0
"2023-07-02 15:30",0.39,0.17,29.1,0.0,27.6,0.0
"2023-07-02 15:45",0.39,0.17,27.8,0.0,27.8,0.0
"2023-07-02 16:00",0.39,0.19,27.7,0.0,29.0,0.0
"2023-07-02 16:15",0.39,0.18,28.0,0.0,27.1,0.0
"2023-07-02 16:30",0.39,0.19,27.0,0.0,26.5,0.0
"2023-07-02 16:45",0.39,0.18,26.6,0.0,25.3,0.0
"2023-07-02 17:00",0.39,0.18,26.3,0.0,24.3,0.0
"2023-07-02 17:15",0.40,0.18,25.9,0.0,24.5,0.0
"2023-07-02 17:30",0.41,0.17,24.8,0.0,24.0,0.0
"2023-07-02 17:45",0.40,0.17,25.0,0.0,24.4,0.0
"2023-07-02 18:00",0.37,0.17,25.1,0.0,25.5,0.0
"2023-07-02 18:15",0.37,0.18,24.8,0.0,25.7,0.0
"2023-07-02 18:30",0.37,0.18,25.1,0.0,24.6,0.0
"2023-07-02 18:45",0.37,0.19,26.2,0.0,24.2,0.0
"2023-07-02 19:00",0.37,0.17,26.6,0.0,23.9,0.0
"2023-07-02 19:15",0.37,0.17,25.8,0.0,23.2,0.0
"2023-07-02 19:30",0.36,0.17,24.8,0.0,22.6,0.0
"2023-07-02 19:45",0.37,0.16,24.1,0.0,21.9,0.0
"2023-07-02 20:00",0.37,0.17,23.7,0.0,21.3,0.0
"2023-07-02 20:15",0.37,0.17,23.7,0.0,20.9,0.0
"2023-07-02 20:30",0.37,0.17,23.1,0.0,20.4,0.0
"2023-07-02 20:45",0.37,0.17,22.8,0.0,19.8,0.0
"2023-07-02 21:00",0.38,0.17,22.7,0.0,20.0,0.0
"2023-07-02 21:15",0.38,0.17,22.7,0.0,19.8,0.0
"2023-07-02 21:30",0.38,0.17,22.0,0.0,19.0,0.0
"2023-07-02 21:45",0.38,0.17,21.5,0.0,18.7,0.0
"2023-07-02 22:00",0.38,0.17,21.0,0.0,18.6,0.0
"2023-07-02 22:15",0.38,0.17,20.3,0.0,18.3,0.0
"2023-07-02 22:30",0.37,0.17,19.7,0.0,17.5,0.0
"2023-07-02 22:45",0.38,0.17,19.5,0.0,17.3,0.0
"2023-07-02 23:00",0.38,0.17,19.1,0.0,17.3,0.0
"2023-07-02 23:15",0.38,0.17,18.7,0.0,17.2,0.0
"2023-07-02 23:30",0.38,0.17,18.7,0.0,16.9,0.0
"2023-07-02 23:45",0.38,0.17,18.2,0.0,16.5,0.0
"2023-07-03 00:00",0.38,0.17,17.7,0.0,16.2,0.0
"2023-07-03 00:15",0.38,0.17,17.7,0.0,15.8,0.0
"2023-07-03 00:30",0.38,0.17,17.7,0.0,15.7,0.0
"2023-07-03 00:45",0.39,0.16,17.8,0.0,15.5,0.0
"2023-07-03 01:00",0.38,0.16,16.9,0.0,15.2,0.0
"2023-07-03 01:15",0.39,0.17,16.8,0.0,15.2,0.0
"2023-07-03 01:30",0.39,0.16,16.8,0.0,14.9,0.0
"2023-07-03 01:45",0.38,0.16,16.5,0.0,14.9,0.0
"2023-07-03 02:00",0.38,0.16,16.2,0.0,14.8,0.0
"2023-07-03 02:15",0.38,0.17,16.2,0.0,14.6,0.0
"2023-07-03 02:30",0.38,0.16,15.9,0.0,14.4,0.0
"2023-07-03 02:45",0.39,0.16,15.9,0.0,14.2,0.0
"2023-07-03 03:00",0.39,0.16,15.9,0.0,14.1,0.0
"2023-07-03 03:15",0.38,0.16,15.7,0.0,14.1,0.0
"2023-07-03 03:30",0.38,0.16,15.3,0.0,14.1,0.0
"2023-07-03 03:45",0.39,0.16,15.2,0.0,13.9,0.0
"2023-07-03 04:00",0.38,0.16,15.4,0.0,13.8,0.0
"2023-07-03 04:15",0.39,0.17,15.2,0.0,13.6,0.0
"2023-07-03 04:30",0.38,0.16,15.3,0.0,13.8,0.0
"2023-07-03 04:45",0.39,0.16,15.4,0.0,14.1,0.0
"2023-07-03 05:00",0.39,0.16,15.3,0.0,14.1,0.0
"2023-07-03 05:15",0.39,0.16,15.5,0.0,13.9,0.0
"2023-07-03 05:30",0.39,0.16,15.6,0.0,14.1,0.0
"2023-07-03 05:45",0.39,0.16,15.8,0.0,14.2,0.0
"2023-07-03 06:00",0.39,0.16,16.1,0.0,14.7,0.0
"2023-07-03 06:15",0.38,0.17,16.9,0.0,15.3,0.0
"2023-07-03 06:30",0.39,0.17,18.0,0.0,15.8,0.0
"2023-07-03 06:45",0.39,0.17,19.2,0.0,16.6,0.0
"2023-07-03 07:00",0.39,0.18,20.0,0.0,17.6,0.0
"2023-07-03 07:15",0.39,0.17,20.4,0.0,18.3,0.0
"2023-07-03 07:30",0.38,0.18,21.2,0.0,19.1,0.0
"2023-07-03 07:45",0.39,0.17,22.0,0.0,20.3,0.0
"2023-07-03 08:00",0.38,0.18,22.6,0.0,21.6,0.0
"2023-07-03 08:15",0.39,0.19,23.1,0.0,22.1,0.0
"2023-07-03 08:30",0.37,0.18,23.1,0.0,22.7,0.0
"2023-07-03 08:45",0.37,0.18,24.0,0.0,23.5,0.0
"2023-07-03 09:00",0.38,0.18,24.5,0.0,23.7,0.0
"2023-07-03 09:15",0.38,0.17,25.4,0.0,24.3,0.0
"2023-07-03 09:30",0.37,0.18,25.6,0.0,25.4,0.0
"2023-07-03 09:45",0.37,0.18,26.0,0.0,25.2,0.0
"2023-07-03 10:00",0.37,0.17,26.0,0.0,26.1,0.0
"2023-07-03 10:15",0.37,0.18,26.3,0.0,27.7,0.0
"2023-07-03 10:30",0.38,0.17,27.2,0.0,27.1,0.0
"2023-07-03 10:45",0.37,0.16,27.5,0.0,27.2,0.0
"2023-07-03 11:00",0.37,0.16,28.1,0.0,28.5,0.0
"2023-07-03 11:15",0.36,0.16,28.2,0.0,29.2,0.0
"2023-07-03 11:30",0.36,0.16,29.2,0.0,29.4,0.0
"2023-07-03 11:45",0.36,0.17,28.9,0.0,29.6,0.0
"2023-07-03 12:00",0.39,0.18,28.6,0.0,29.6,0.0
"2023-07-03 12:15",0.37,0.18,28.8,0.0,31.1,0.0
"2023-07-03 12:30",0.37,0.18,29.1,0.0,31.0,0.0
"2023-07-03 12:45",0.36,0.18,28.0,0.0,31.2,0.0
"2023-07-03 13:00",0.37,0.18,28.7,0.0,30.3,0.0
"2023-07-03 13:15",0.36,0.18,28.6,0.0,31.0,0.0
"2023-07-03 13:30",0.37,0.17,29.1,0.0,31.7,0.0
"2023-07-03 13:45",0.37,0.18,29.8,0.0,32.0,0.0
"2023-07-03 14:00",0.36,0.16,29.2,0.0,31.6,0.0
"2023-07-03 14:15",0.36,0.17,28.8,0.0,30.8,0.0
"2023-07-03 14:30",0.37,0.17,28.6,0.0,29.1,0.0
"2023-07-03 14:45",0.37,0.17,28.2,0.0,30.4,0.0
"2023-07-03 15:00",0.37,0.17,28.4,0.0,28.0,0.0
"2023-07-03 15:15",0.37,0.17,28.9,0.0,26.5,0.0
"2023-07-03 15:30",0.38,0.17,28.5,0.0,25.9,0.0
"2023-07-03 15:45",0.37,0.16,28.8,0.0,25.9,0.0
"2023-07-03 16:00",0.37,0.17,28.4,0.0,25.7,0.0
"2023-07-03 16:15",0.37,0.17,27.9,0.0,27.5,0.0
"2023-07-03 16:30",0.36,0.16,28.8,0.0,28.5,0.0
"2023-07-03 16:45",0.36,0.18,28.7,0.0,27.1,0.0
"2023-07-03 17:00",0.37,0.17,28.4,0.0,27.5,0.0
"2023-07-03 17:15",0.38,0.18,28.1,0.0,27.2,0.0
"2023-07-03 17:30",0.38,0.17,28.4,0.0,26.9,0.0
"2023-07-03 17:45",0.38,0.16,28.1,0.0,26.2,0.0
"2023-07-03 18:00",0.37,0.17,27.4,0.0,26.0,0.0
"2023-07-03 18:15",0.37,0.16,27.2,0.0,25.7,0.0
"2023-07-03 18:30",0.40,0.16,26.6,0.0,25.1,0.0
"2023-07-03 18:45",0.39,0.16,26.3,0.0,24.3,0.0
"2023-07-03 19:00",0.40,0.17,25.9,0.0,23.7,0.0
"2023-07-03 19:15",0.40,0.16,25.3,0.0,23.4,0.0
"2023-07-03 19:30",0.40,0.16,24.8,0.0,22.6,0.0
"2023-07-03 19:45",0.42,0.16,24.5,0.0,22.3,0.0
"2023-07-03 20:00",0.42,0.16,24.2,0.0,22.2,0.0
"2023-07-03 20:15",0.41,0.16,24.0,0.0,22.0,0.0
"2023-07-03 20:30",0.38,0.16,23.8,0.0,21.7,0.0
"2023-07-03 20:45",0.39,0.16,23.6,0.0,21.3,0.0
"2023-07-03 21:00",0.41,0.17,23.4,0.0,21.1,0.0
"2023-07-03 21:15",0.40,0.16,23.0,0.0,21.0,0.0
"2023-07-03 21:30",0.41,0.16,22.7,0.0,20.7,0.0
"2023-07-03 21:45",0.39,0.16,22.3,0.0,20.4,0.0
"2023-07-03 22:00",0.39,0.16,22.2,0.0,20.1,0.0
"2023-07-03 22:15",0.39,0.17,21.9,0.0,19.8,0.0
"2023-07-03 22:30",0.41,0.17,21.6,0.0,19.3,0.0
"2023-07-03 22:45",0.41,0.17,21.0,0.0,18.5,0.0
"2023-07-03 23:00",0.41,0.17,20.8,0.0,17.6,0.0
"2023-07-03 23:15",0.41,0.17,20.4,0.0,17.2,0.0
"2023-07-03 23:30",0.41,0.16,20.3,0.0,16.8,0.0
"2023-07-03 23:45",0.41,0.16,20.2,0.0,16.4,0.0
"2023-07-04 00:00",0.42,0.17,19.8,0.0,16.0,0.0
"2023-07-04 00:15",0.42,0.16,19.8,0.0,16.0,0.0
"2023-07-04 00:30",0.42,0.17,19.6,0.0,15.8,0.0
"2023-07-04 00:45",0.42,0.16,19.8,0.0,15.7,0.0
"2023-07-04 01:00",0.42,0.16,19.5,0.0,15.4,0.0
"2023-07-04 01:15",0.42,0.16,19.1,0.0,15.4,0.0
"2023-07-04 01:30",0.42,0.16,19.1,0.0,15.1,0.0
"2023-07-04 01:45",0.40,0.16,19.2,0.0,14.9,0.0
"2023-07-04 02:00",0.40,0.16,18.8,0.0,14.8,0.0
"2023-07-04 02:15",0.40,0.16,18.7,0.0,14.7,0.0
"2023-07-04 02:30",0.40,0.16,18.4,0.0,14.5,0.0
